artist,firstName,gender,itemSession,lastName,length,level,location,sessionId,song,userId
Olivia Ruiz,Jahiem,M,3,Miles,254.74567,free,"San Antonio-New Braunfels, TX",42,43
Jordan Rudess,Cecilia,F,1,Owens,1367.84934,free,"Atlanta-Sandy Springs-Roswell, GA",225,6
Deerhunter,Jayden,M,0,Graves,162.08934,paid,"Marinette, WI-MI",128,25
Daughtry,Jayden,M,1,Graves,249.91302,paid,"Marinette, WI-MI",128,25
Vinylshakerz,Jayden,M,6,Graves,207.25506,paid,"Marinette, WI-MI",128,25
Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner,Jayden,M,7,Graves,277.15873,paid,"Marinette, WI-MI",128,25
Son House,Jayden,M,8,Graves,182.43873,paid,"Marinette, WI-MI",128,25
Jason Mraz & Colbie Caillat,Jayden,M,9,Graves,189.6224,paid,"Marinette, WI-MI",128,25
The Romantics,Jayden,M,10,Graves,233.7171,paid,"Marinette, WI-MI",128,25
The Postal Service,Jayden,M,11,Graves,266.47465,paid,"Marinette, WI-MI",128,25
Tweet,Jayden,M,12,Graves,281.80853,paid,"Marinette, WI-MI",128,25
Gang Starr/Inspectah Deck,Jayden,M,13,Graves,225.07057,paid,"Marinette, WI-MI",128,25
Kanye West,Jayden,M,14,Graves,164.38812,paid,"Marinette, WI-MI",128,25
Shunza,Jayden,M,15,Graves,250.93179,paid,"Marinette, WI-MI",128,25
Erykah Badu,Jayden,M,16,Graves,286.9024,paid,"Marinette, WI-MI",128,25
Mariza,Maia,F,0,Burke,239.3073,free,"Houston-The Woodlands-Sugar Land, TX",143,51
Asia 2001,Jayden,M,22,Graves,150.30812,paid,"Marinette, WI-MI",128,25
Alejandro Sanz,Maia,F,1,Burke,230.24281,free,"Houston-The Woodlands-Sugar Land, TX",143,51
The Casualties,Jayden,M,23,Graves,131.23873,paid,"Marinette, WI-MI",128,25
Alliance Ethnik,Jayden,M,24,Graves,252.21179,paid,"Marinette, WI-MI",128,25
Hey Monday,Jayden,M,25,Graves,222.98077,paid,"Marinette, WI-MI",128,25
Silverchair,Jayden,M,26,Graves,213.13261,paid,"Marinette, WI-MI",128,25
El DeBarge,Jayden,M,27,Graves,323.47383,paid,"Marinette, WI-MI",128,25
Evanescence,Jayden,M,28,Graves,236.12036,paid,"Marinette, WI-MI",128,25
Ludovico Einaudi,Jayden,M,30,Graves,249.02485,paid,"Marinette, WI-MI",128,25
Caifanes,Jayden,M,31,Graves,210.88608,paid,"Marinette, WI-MI",128,25
The xx,Jayden,M,32,Graves,188.55138,paid,"Marinette, WI-MI",128,25
Swizz Beatz,Jayden,M,33,Graves,213.7073,paid,"Marinette, WI-MI",128,25
OutKast,Jayden,M,34,Graves,239.35955,paid,"Marinette, WI-MI",128,25
The Black Keys,Jayden,M,35,Graves,300.30322,paid,"Marinette, WI-MI",128,25
Nappy Roots [featuring Anthony Hamilton],Jayden,M,36,Graves,248.00608,paid,"Marinette, WI-MI",128,25
Whitesnake,Jayden,M,37,Graves,250.3571,paid,"Marinette, WI-MI",128,25
Foolish Things,Jayden,M,38,Graves,266.86649,paid,"Marinette, WI-MI",128,25
Soda Stereo,Jayden,M,39,Graves,317.6224,paid,"Marinette, WI-MI",128,25
Edward Sharpe & The Magnetic Zeros,Jayden,M,40,Graves,306.31138,paid,"Marinette, WI-MI",128,25
Anberlin,Aleena,F,0,Kirby,258.42893,paid,"Waterloo-Cedar Falls, IA",196,44
L-7,Aleena,F,2,Kirby,168.56771,paid,"Waterloo-Cedar Falls, IA",196,44
Future Of The Left,Aleena,F,4,Kirby,112.63955,paid,"Waterloo-Cedar Falls, IA",196,44
Franz Ferdinand,Aleena,F,5,Kirby,206.28853,paid,"Waterloo-Cedar Falls, IA",196,44
Travie McCoy,Aleena,F,6,Kirby,211.12118,paid,"Waterloo-Cedar Falls, IA",196,44
Lily Allen,Aleena,F,7,Kirby,194.76853,paid,"Waterloo-Cedar Falls, IA",196,44
Rancid,Aleena,F,8,Kirby,223.65995,paid,"Waterloo-Cedar Falls, IA",196,44
Katy Perry,Aleena,F,9,Kirby,228.49261,paid,"Waterloo-Cedar Falls, IA",196,44
Freestylers,Aleena,F,10,Kirby,340.06159,paid,"Waterloo-Cedar Falls, IA",196,44
Kid Rock,Rylan,M,1,George,296.95955,free,"Birmingham-Hoover, AL",15,16
LITE,Aleena,F,11,Kirby,248.08444,paid,"Waterloo-Cedar Falls, IA",196,44
The Killers,Rylan,M,2,George,220.89098,free,"Birmingham-Hoover, AL",15,16
Hymie's Basement,Aleena,F,12,Kirby,175.38567,paid,"Waterloo-Cedar Falls, IA",196,44
Pavement,Aleena,F,13,Kirby,195.73506,paid,"Waterloo-Cedar Falls, IA",196,44
Trey Songz,Rylan,M,3,George,205.81832,free,"Birmingham-Hoover, AL",15,16
Shakira,Aleena,F,14,Kirby,159.05914,paid,"Waterloo-Cedar Falls, IA",196,44
Billy J Kramer & The Dakotas,Rylan,M,4,George,191.32036,free,"Birmingham-Hoover, AL",15,16
Arctic Monkeys,Aleena,F,15,Kirby,138.10893,paid,"Waterloo-Cedar Falls, IA",196,44
Dashboard Confessional,Rylan,M,5,George,224.54812,free,"Birmingham-Hoover, AL",15,16
Moby,Aleena,F,18,Kirby,196.75383,paid,"Waterloo-Cedar Falls, IA",196,44
Dan Deacon,Aleena,F,19,Kirby,483.89179,paid,"Waterloo-Cedar Falls, IA",196,44
Puddle Of Mudd,Aleena,F,20,Kirby,210.80771,paid,"Waterloo-Cedar Falls, IA",196,44
Red Hot Chili Peppers,Aleena,F,21,Kirby,334.65424,paid,"Waterloo-Cedar Falls, IA",196,44
The Barbarians,Aleena,F,22,Kirby,149.44608,paid,"Waterloo-Cedar Falls, IA",196,44
Julia Fordham,Aleena,F,23,Kirby,213.44608,paid,"Waterloo-Cedar Falls, IA",196,44
Alicia Keys,Aleena,F,24,Kirby,455.52281,paid,"Waterloo-Cedar Falls, IA",196,44
Regina Spektor,Aleena,F,25,Kirby,247.69261,paid,"Waterloo-Cedar Falls, IA",196,44
Deborah Harry & Iggy Pop,Aleena,F,26,Kirby,207.49016,paid,"Waterloo-Cedar Falls, IA",196,44
Dr. Dre / Eminem / Alvin Joiner,Aleena,F,27,Kirby,244.21832,paid,"Waterloo-Cedar Falls, IA",196,44
Marcel Woods,Aleena,F,28,Kirby,424.33261,paid,"Waterloo-Cedar Falls, IA",196,44
OneRepublic,Aleena,F,29,Kirby,208.14322,paid,"Waterloo-Cedar Falls, IA",196,44
Beastie Boys,Aleena,F,30,Kirby,172.22485,paid,"Waterloo-Cedar Falls, IA",196,44
Paramore,Aleena,F,31,Kirby,267.65016,paid,"Waterloo-Cedar Falls, IA",196,44
Varios,Aleena,F,32,Kirby,204.64281,paid,"Waterloo-Cedar Falls, IA",196,44
The Black Keys,Aleena,F,33,Kirby,191.76444,paid,"Waterloo-Cedar Falls, IA",196,44
Muse,Aleena,F,34,Kirby,198.79138,paid,"Waterloo-Cedar Falls, IA",196,44
Frankie J,Aleena,F,35,Kirby,254.32771,paid,"Waterloo-Cedar Falls, IA",196,44
Kirk Franklin & The Family,Aleena,F,36,Kirby,418.71628,paid,"Waterloo-Cedar Falls, IA",196,44
Cooly's Hot Box,Aleena,F,37,Kirby,371.06893,paid,"Waterloo-Cedar Falls, IA",196,44
Ron Van Den Beuken,Cecilia,F,0,Owens,506.5922,free,"Atlanta-Sandy Springs-Roswell, GA",229,6
Sparks,Aleena,F,38,Kirby,199.02649,paid,"Waterloo-Cedar Falls, IA",196,44
Regina Spektor,Aleena,F,39,Kirby,191.08526,paid,"Waterloo-Cedar Falls, IA",196,44
Subhumans,Aleena,F,40,Kirby,209.37098,paid,"Waterloo-Cedar Falls, IA",196,44
Sia,Aleena,F,43,Kirby,302.602,paid,"Waterloo-Cedar Falls, IA",196,44
Shadows Fall,Aleena,F,44,Kirby,178.65098,paid,"Waterloo-Cedar Falls, IA",196,44
Eminem / Dr. Dre / 50 Cent,Aleena,F,45,Kirby,297.56036,paid,"Waterloo-Cedar Falls, IA",196,44
Vampire Weekend,Aleena,F,46,Kirby,195.7873,paid,"Waterloo-Cedar Falls, IA",196,44
Eddie Floyd,Lily,F,1,Burns,198.19057,free,"New York-Newark-Jersey City, NY-NJ-PA",31,32
The Swell Season,Sylvie,F,0,Cruz,319.13751,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",220,10
Alex Band,Jordan,F,0,Hicks,238.8371,free,"Salinas, CA",145,37
Nightwish,Sylvie,F,1,Cruz,305.97179,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",220,10
Cartola,Brantley,M,0,West,172.12036,free,"Portland-Vancouver-Hillsboro, OR-WA",133,28
Vampire Weekend,Brantley,M,1,West,269.16526,free,"Portland-Vancouver-Hillsboro, OR-WA",133,28
Sebadoh,Brantley,M,2,West,210.18077,free,"Portland-Vancouver-Hillsboro, OR-WA",133,28
Incubus,Brantley,M,3,West,212.74077,free,"Portland-Vancouver-Hillsboro, OR-WA",133,28
Blue States,Brantley,M,4,West,239.3073,free,"Portland-Vancouver-Hillsboro, OR-WA",133,28
Octopus Project,Magdalene,F,1,Herman,498.33751,free,"Dallas-Fort Worth-Arlington, TX",141,77
Mike Posner,Jahiem,M,0,Miles,214.7522,free,"San Antonio-New Braunfels, TX",228,43
Alliance Ethnik,Chloe,F,0,Roth,252.21179,free,"Indianapolis-Carmel-Anderson, IN",176,78
Gang Starr/Inspectah Deck,Chloe,F,3,Roth,225.07057,free,"Indianapolis-Carmel-Anderson, IN",176,78
Was (Not Was),Braden,M,1,Parker,239.15057,free,"Youngstown-Warren-Boardman, OH-PA",164,74
23 Skidoo,Chloe,F,4,Roth,370.88608,free,"Indianapolis-Carmel-Anderson, IN",176,78
Dwight Yoakam,Chloe,F,5,Roth,239.3073,free,"Indianapolis-Carmel-Anderson, IN",176,78
Finger Eleven,Adler,M,1,Barrera,259.68281,free,"New York-Newark-Jersey City, NY-NJ-PA",198,100
Shaggy,Adler,M,2,Barrera,212.97587,free,"New York-Newark-Jersey City, NY-NJ-PA",198,100
Kid Cudi,Anabelle,F,0,Simpson,227.34322,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",235,69
Klaus Doldinger's Passport,Adler,M,3,Barrera,460.43383,free,"New York-Newark-Jersey City, NY-NJ-PA",198,100
Aesop Rock,Anabelle,F,1,Simpson,245.65506,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",235,69
Salt 'n' Pepa with En Vogue,Bronson,M,0,Harris,296.202,free,"Eugene, OR",134,33
Tiger Army,Bronson,M,1,Harris,129.38404,free,"Eugene, OR",134,33
NEEDTOBREATHE,Bronson,M,2,Harris,225.82812,free,"Eugene, OR",134,33
Baby Huey & The Baby Sitters,Tegan,F,0,Levine,194.7424,free,"Portland-South Portland, ME",243,80
Justin Bieber,Tegan,F,1,Levine,220.89098,free,"Portland-South Portland, ME",243,80
David Byrne & Fatboy Slim feat. Charmaine Clamor,Tegan,F,2,Levine,238.65424,free,"Portland-South Portland, ME",243,80
Taylor Swift,Tegan,F,3,Levine,230.47791,free,"Portland-South Portland, ME",243,80
Ottmar Liebert,Tegan,F,4,Levine,174.54975,free,"Portland-South Portland, ME",243,80
The Roots,Jacob,M,0,Klein,285.6224,paid,"Tampa-St. Petersburg-Clearwater, FL",72,73
Foo Fighters,Jacob,M,1,Klein,235.28444,paid,"Tampa-St. Petersburg-Clearwater, FL",72,73
El Hombre Burbuja,Jacob,M,2,Klein,161.33179,paid,"Tampa-St. Petersburg-Clearwater, FL",72,73
Rock Kills Kid,Jacob,M,3,Klein,271.38567,paid,"Tampa-St. Petersburg-Clearwater, FL",72,73
Manu Chao,Jacob,M,4,Klein,288.15628,paid,"Tampa-St. Petersburg-Clearwater, FL",72,73
B.o.B,Jacob,M,5,Klein,269.63546,paid,"Tampa-St. Petersburg-Clearwater, FL",72,73
Baby Boy Da Prince / Mannie Fresh,Jacob,M,6,Klein,235.2322,paid,"Tampa-St. Petersburg-Clearwater, FL",72,73
Gerry Rafferty,Jacob,M,7,Klein,224.39138,paid,"Tampa-St. Petersburg-Clearwater, FL",72,73
the bird and the bee,Jacob,M,10,Klein,165.642,paid,"Tampa-St. Petersburg-Clearwater, FL",72,73
Blur,Jacob,M,11,Klein,361.58649,paid,"Tampa-St. Petersburg-Clearwater, FL",72,73
Puerto Rican Power,Jacob,M,12,Klein,305.44934,paid,"Tampa-St. Petersburg-Clearwater, FL",72,73
Hercules And Love Affair,Jacob,M,13,Klein,471.74485,paid,"Tampa-St. Petersburg-Clearwater, FL",72,73
BeyoncÃÂ©,Jacob,M,14,Klein,235.67628,paid,"Tampa-St. Petersburg-Clearwater, FL",72,73
Burt Bacharach,Jacob,M,15,Klein,200.54159,paid,"Tampa-St. Petersburg-Clearwater, FL",72,73
Common,Jacob,M,16,Klein,144.16934,paid,"Tampa-St. Petersburg-Clearwater, FL",72,73
Ra Ra Riot,Jacob,M,17,Klein,152.71138,paid,"Tampa-St. Petersburg-Clearwater, FL",72,73
Flyleaf,Jacob,M,18,Klein,167.8624,paid,"Tampa-St. Petersburg-Clearwater, FL",72,73
Neil Young,Jacob,M,19,Klein,414.69342,paid,"Tampa-St. Petersburg-Clearwater, FL",72,73
A Day To Remember,Jacob,M,20,Klein,87.50975,paid,"Tampa-St. Petersburg-Clearwater, FL",72,73
Del Tha Funkee Homosapien,Jacob,M,21,Klein,199.07873,paid,"Tampa-St. Petersburg-Clearwater, FL",72,73
Leopoldo Federico,Jacob,M,22,Klein,205.73995,paid,"Tampa-St. Petersburg-Clearwater, FL",72,73
Moose,Jacob,M,23,Klein,490.21342,paid,"Tampa-St. Petersburg-Clearwater, FL",72,73
Wyclef Jean,Jacob,M,24,Klein,242.07628,paid,"Tampa-St. Petersburg-Clearwater, FL",72,73
Alvin And The Chipmunks,Jacob,M,25,Klein,166.47791,paid,"Tampa-St. Petersburg-Clearwater, FL",72,73
Anthrax,Jacob,M,26,Klein,458.23955,paid,"Tampa-St. Petersburg-Clearwater, FL",72,73
Beatsteaks,Jacob,M,27,Klein,177.8673,paid,"Tampa-St. Petersburg-Clearwater, FL",72,73
Nouvelle Vague,Anabelle,F,0,Simpson,132.70159,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",249,69
Mastodon,Anabelle,F,1,Simpson,218.87955,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",249,69
The Killers,Anabelle,F,2,Simpson,245.99465,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",249,69
Alanis Morissette,Stefany,F,0,White,175.82975,free,"Lubbock, TX",186,83
Facto Delafe y las flores azules,Tegan,F,4,Levine,315.81995,paid,"Portland-South Portland, ME",774,80
Kings Of Leon,Kate,F,0,Harrell,204.2771,paid,"Lansing-East Lansing, MI",671,97
Franz Ferdinand,Kate,F,1,Harrell,204.12036,paid,"Lansing-East Lansing, MI",671,97
Blue October,Tegan,F,5,Levine,272.32608,paid,"Portland-South Portland, ME",774,80
Elisa,Kate,F,2,Harrell,248.97261,paid,"Lansing-East Lansing, MI",671,97
The Killers,Kate,F,3,Harrell,225.12281,paid,"Lansing-East Lansing, MI",671,97
FranÃÂ§oise Hardy,Kate,F,4,Harrell,210.12853,paid,"Lansing-East Lansing, MI",671,97
Air,Kate,F,5,Harrell,212.21832,paid,"Lansing-East Lansing, MI",671,97
Ferry Corsten,Kate,F,6,Harrell,219.55873,paid,"Lansing-East Lansing, MI",671,97
Beastie Boys,Kate,F,7,Harrell,211.722,paid,"Lansing-East Lansing, MI",671,97
Henryk Gorecki,Kate,F,8,Harrell,1029.642,paid,"Lansing-East Lansing, MI",671,97
Jill Scott,Tegan,F,10,Levine,213.39383,paid,"Portland-South Portland, ME",774,80
Fleet Foxes,Kate,F,9,Harrell,253.04771,paid,"Lansing-East Lansing, MI",671,97
The Wallflowers,Tegan,F,11,Levine,389.95546,paid,"Portland-South Portland, ME",774,80
Orishas,Kate,F,10,Harrell,242.85995,paid,"Lansing-East Lansing, MI",671,97
Coyote Shivers,Kate,F,11,Harrell,335.15057,paid,"Lansing-East Lansing, MI",671,97
Adoniran Barbosa,Tegan,F,12,Levine,225.74975,paid,"Portland-South Portland, ME",774,80
Traveling Wilburys,Tegan,F,13,Levine,207.59465,paid,"Portland-South Portland, ME",774,80
ISRAEL & NEW BREED,Kate,F,12,Harrell,191.76444,paid,"Lansing-East Lansing, MI",671,97
Selena,Tegan,F,14,Levine,235.88526,paid,"Portland-South Portland, ME",774,80
Sunbeam,Kate,F,13,Harrell,383.21587,paid,"Lansing-East Lansing, MI",671,97
Guru Josh Project,Tegan,F,15,Levine,192.15628,paid,"Portland-South Portland, ME",774,80
Modeselektor,Kate,F,14,Harrell,290.40281,paid,"Lansing-East Lansing, MI",671,97
Emma Bunton,Tegan,F,16,Levine,241.05751,paid,"Portland-South Portland, ME",774,80
The All-American Rejects,Tegan,F,17,Levine,239.22893,paid,"Portland-South Portland, ME",774,80
Kings Of Leon,Kate,F,15,Harrell,201.79546,paid,"Lansing-East Lansing, MI",671,97
Megadeth,Tegan,F,18,Levine,152.65914,paid,"Portland-South Portland, ME",774,80
Coldplay,Kate,F,16,Harrell,291.60444,paid,"Lansing-East Lansing, MI",671,97
Harmonia,Tegan,F,19,Levine,655.77751,paid,"Portland-South Portland, ME",774,80
Eyehategod,Tegan,F,20,Levine,310.85669,paid,"Portland-South Portland, ME",774,80
Entre RÃÂ­os,Tucker,M,1,Garrison,281.15546,free,"Oxnard-Thousand Oaks-Ventura, CA",784,40
Rammstein,Tegan,F,21,Levine,289.2273,paid,"Portland-South Portland, ME",774,80
Delerium,Tegan,F,22,Levine,455.8624,paid,"Portland-South Portland, ME",774,80
Gareth Emery,Tegan,F,27,Levine,478.92853,paid,"Portland-South Portland, ME",774,80
Tevin Campbell,Tegan,F,28,Levine,286.69342,paid,"Portland-South Portland, ME",774,80
Hector Lavoe,Tegan,F,29,Levine,330.70975,paid,"Portland-South Portland, ME",774,80
Alliance Ethnik,Tegan,F,30,Levine,195.94404,paid,"Portland-South Portland, ME",774,80
OneRepublic,Tegan,F,31,Levine,224.67873,paid,"Portland-South Portland, ME",774,80
Marea,Tegan,F,32,Levine,261.90322,paid,"Portland-South Portland, ME",774,80
Mutemath,Tegan,F,33,Levine,72.95955,paid,"Portland-South Portland, ME",774,80
Yeasayer,Tegan,F,34,Levine,241.89342,paid,"Portland-South Portland, ME",774,80
Righteous Brothers,Tegan,F,35,Levine,225.27955,paid,"Portland-South Portland, ME",774,80
Katy Perry,Tegan,F,36,Levine,179.40853,paid,"Portland-South Portland, ME",774,80
The Crests,Tegan,F,37,Levine,182.88281,paid,"Portland-South Portland, ME",774,80
Anberlin,Tegan,F,38,Levine,215.24853,paid,"Portland-South Portland, ME",774,80
Coldplay,Kate,F,0,Harrell,296.80281,paid,"Lansing-East Lansing, MI",797,97
Johnnie Taylor,Tegan,F,39,Levine,269.06077,paid,"Portland-South Portland, ME",774,80
Xavier Rudd,Kate,F,1,Harrell,180.61016,paid,"Lansing-East Lansing, MI",797,97
Richard Holmes,Tegan,F,40,Levine,213.99465,paid,"Portland-South Portland, ME",774,80
Telex,Kate,F,2,Harrell,205.63546,paid,"Lansing-East Lansing, MI",797,97
Jimi Hendrix,Kate,F,3,Harrell,393.19465,paid,"Lansing-East Lansing, MI",797,97
Manu KatchÃÂ©_ Mathias Eick_ Trygve Seim_ Marcin Wasilewski_ Slawomir Kurkiewicz,Kate,F,4,Harrell,298.78812,paid,"Lansing-East Lansing, MI",797,97
John Michael Talbot,Kate,F,5,Harrell,210.49424,paid,"Lansing-East Lansing, MI",797,97
John Legend,Kate,F,6,Harrell,278.77832,paid,"Lansing-East Lansing, MI",797,97
Mike Shiver,Kate,F,7,Harrell,400.29995,paid,"Lansing-East Lansing, MI",797,97
Eminem / Dina Rae,Kate,F,8,Harrell,350.11873,paid,"Lansing-East Lansing, MI",797,97
Amy Winehouse,Kate,F,9,Harrell,151.562,paid,"Lansing-East Lansing, MI",797,97
Duncan Dhu,Kate,F,11,Harrell,202.91873,paid,"Lansing-East Lansing, MI",797,97
Sneaker Pimps,Kate,F,12,Harrell,250.67057,paid,"Lansing-East Lansing, MI",797,97
Trey Songz,Kate,F,13,Harrell,246.90893,paid,"Lansing-East Lansing, MI",797,97
CÃÂ³mplices,Kate,F,14,Harrell,270.602,paid,"Lansing-East Lansing, MI",797,97
Taylor Swift,Kate,F,15,Harrell,201.06404,paid,"Lansing-East Lansing, MI",797,97
Amos Lee,Kate,F,16,Harrell,190.87628,paid,"Lansing-East Lansing, MI",797,97
Dead Kennedys,Kate,F,17,Harrell,188.42077,paid,"Lansing-East Lansing, MI",797,97
CafÃÂ© Tacvba,Kate,F,18,Harrell,174.41914,paid,"Lansing-East Lansing, MI",797,97
Thousand Foot Krutch,Kate,F,19,Harrell,208.74404,paid,"Lansing-East Lansing, MI",797,97
SOJA,Kate,F,20,Harrell,265.87383,paid,"Lansing-East Lansing, MI",797,97
Kings Of Leon,Kate,F,21,Harrell,201.79546,paid,"Lansing-East Lansing, MI",797,97
The Red Jumpsuit Apparatus,Amiya,F,0,Davidson,191.84281,paid,"Longview, TX",64,65
Panic At The Disco,Kate,F,24,Harrell,259.29098,paid,"Lansing-East Lansing, MI",797,97
Pavement,Amiya,F,1,Davidson,99.16036,paid,"Longview, TX",64,65
Lucinda Williams,Amiya,F,2,Davidson,254.79791,paid,"Longview, TX",64,65
Alfredo Zitarrosa,Kate,F,25,Harrell,267.02322,paid,"Lansing-East Lansing, MI",797,97
First Aid Kit,Amiya,F,3,Davidson,187.97669,paid,"Longview, TX",64,65
Sam Cooke,Kate,F,26,Harrell,122.04363,paid,"Lansing-East Lansing, MI",797,97
Thursday,Amiya,F,4,Davidson,235.62404,paid,"Longview, TX",64,65
Guns N' Roses,Kate,F,27,Harrell,184.0322,paid,"Lansing-East Lansing, MI",797,97
Enigma,Ryan,M,0,Smith,262.71302,free,"San Jose-Sunnyvale-Santa Clara, CA",794,26
Dread Zeppelin,Kate,F,28,Harrell,217.49506,paid,"Lansing-East Lansing, MI",797,97
Sister Hazel,Amiya,F,5,Davidson,220.47302,paid,"Longview, TX",64,65
The All-American Rejects,Kate,F,29,Harrell,233.27302,paid,"Lansing-East Lansing, MI",797,97
Evanescence,Ryan,M,1,Smith,237.11302,free,"San Jose-Sunnyvale-Santa Clara, CA",794,26
BeyoncÃÂ©,Amiya,F,6,Davidson,256.522,paid,"Longview, TX",64,65
Tycho,Kate,F,30,Harrell,251.27138,paid,"Lansing-East Lansing, MI",797,97
No Te Va Gustar,Amiya,F,7,Davidson,35.86567,paid,"Longview, TX",64,65
Twista feat. Kayne West & Jamie Foxx,Amiya,F,8,Davidson,212.55791,paid,"Longview, TX",64,65
Incubus,Kate,F,31,Harrell,263.60118,paid,"Lansing-East Lansing, MI",797,97
Cold,Amiya,F,9,Davidson,189.83138,paid,"Longview, TX",64,65
Wu-Tang Clan,Amiya,F,10,Davidson,214.85669,paid,"Longview, TX",64,65
Cyndi Lauper,Kate,F,32,Harrell,228.88444,paid,"Lansing-East Lansing, MI",797,97
Five Iron Frenzy,Amiya,F,11,Davidson,236.09424,paid,"Longview, TX",64,65
Swirlies,Braden,M,0,Parker,391.23546,free,"Youngstown-Warren-Boardman, OH-PA",749,74
The Knife,Kate,F,33,Harrell,292.54485,paid,"Lansing-East Lansing, MI",797,97
Miley Cyrus,Amiya,F,12,Davidson,237.60934,paid,"Longview, TX",64,65
Eddie Vedder,Kate,F,34,Harrell,151.77098,paid,"Lansing-East Lansing, MI",797,97
Something Corporate,Braden,M,1,Parker,255.18975,free,"Youngstown-Warren-Boardman, OH-PA",749,74
John Mayer,Amiya,F,13,Davidson,269.71383,paid,"Longview, TX",64,65
DAVE MATTHEWS BAND,Kate,F,35,Harrell,577.74975,paid,"Lansing-East Lansing, MI",797,97
Alice Cooper,Amiya,F,14,Davidson,207.17669,paid,"Longview, TX",64,65
Victor Manuelle,Austin,M,0,Rosales,277.99465,free,"New York-Newark-Jersey City, NY-NJ-PA",609,12
The Streets,Kate,F,36,Harrell,280.81587,paid,"Lansing-East Lansing, MI",797,97
Make Do And Mend,Amiya,F,21,Davidson,200.12363,paid,"Longview, TX",64,65
Sara Bareilles,Austin,M,1,Rosales,260.8322,free,"New York-Newark-Jersey City, NY-NJ-PA",609,12
Jason Derulo,Kate,F,37,Harrell,222.61506,paid,"Lansing-East Lansing, MI",797,97
USS (Ubiquitous Synergy Seeker),Amiya,F,22,Davidson,307.61751,paid,"Longview, TX",64,65
Peter Bjorn And John,Kate,F,38,Harrell,276.89751,paid,"Lansing-East Lansing, MI",797,97
Paramore,Kate,F,39,Harrell,267.65016,paid,"Lansing-East Lansing, MI",797,97
Empire Of The Sun,Kate,F,41,Harrell,413.59628,paid,"Lansing-East Lansing, MI",797,97
Zac Brown Band,Kate,F,42,Harrell,167.99302,paid,"Lansing-East Lansing, MI",797,97
This Beautiful Republic,Kate,F,43,Harrell,172.48608,paid,"Lansing-East Lansing, MI",797,97
Young MC,Kate,F,44,Harrell,291.36934,paid,"Lansing-East Lansing, MI",797,97
Man Man,Kate,F,45,Harrell,213.83791,paid,"Lansing-East Lansing, MI",797,97
Alexi Murdoch,Kate,F,46,Harrell,155.95057,paid,"Lansing-East Lansing, MI",797,97
Miike Snow,Kate,F,47,Harrell,263.88853,paid,"Lansing-East Lansing, MI",797,97
The Black Angels,Kate,F,48,Harrell,231.81016,paid,"Lansing-East Lansing, MI",797,97
TV On The Radio,Kate,F,49,Harrell,255.73832,paid,"Lansing-East Lansing, MI",797,97
Cat Stevens,Kate,F,50,Harrell,146.52036,paid,"Lansing-East Lansing, MI",797,97
Alanis Morissette,Kate,F,51,Harrell,275.56526,paid,"Lansing-East Lansing, MI",797,97
Mariah Carey,Kate,F,52,Harrell,652.40771,paid,"Lansing-East Lansing, MI",797,97
Pavement,Kynnedi,F,0,Sanchez,99.16036,free,"Cedar Rapids, IA",631,89
The Rumble Strips,Kate,F,55,Harrell,152.00608,paid,"Lansing-East Lansing, MI",797,97
Marilyn Manson,Kate,F,56,Harrell,218.8273,paid,"Lansing-East Lansing, MI",797,97
Iration,Kate,F,57,Harrell,190.56281,paid,"Lansing-East Lansing, MI",797,97
Camila,Kate,F,58,Harrell,308.00934,paid,"Lansing-East Lansing, MI",797,97
